"c_city","c_country","ipc_class_symbol","name_0","name_1","city","coordinates","lng","lat","filing_date"
"1","1","A01N  35/06","Japan","Osaka","Sakai","0101000020E61000000000000000F060408126C286A7474140","135.5","34.5598","2008-01-22"
"1","1","A01N  35/06","Japan","Osaka","Takatsuki","0101000020E6100000BA490C022BF36040EE7C3F355E724140","135.599","34.8935","2008-11-11"
"1","1","A01N  35/06","Japan","Saitama","Wakō","0101000020E6100000DD2406819573614096438B6CE7E34140","139.612","35.7805","2008-12-26"
"1","1","A01N  35/06","Japan","Shiga","Yasu","0101000020E610000046B6F3FDD40061402A3A92CB7F884140","136.026","35.0664","2008-01-10"
"1","1","A01N  35/06","Japan","Shiga","Yasu","0101000020E610000046B6F3FDD40061402A3A92CB7F884140","136.026","35.0664","2008-01-22"
"1","1","A01N  35/06","Japan","Shiga","Yasu","0101000020E610000046B6F3FDD40061402A3A92CB7F884140","136.026","35.0664","2008-05-07"
"1","1","A01N  35/06","Japan","Shiga","Yasu","0101000020E610000046B6F3FDD40061402A3A92CB7F884140","136.026","35.0664","2008-05-13"
"1","1","A01N  35/06","Japan","Shiga","Yasu","0101000020E610000046B6F3FDD40061402A3A92CB7F884140","136.026","35.0664","2008-11-11"
"1","1","A01N  35/06","Japan","Tochigi","Oyama","0101000020E610000083C0CAA1457A6140C74B378941284240","139.821","36.3145","2008-08-14"
"1","1","A01N  35/06","Japan","Tochigi","Oyama","0101000020E61000009A999999997961408E06F01648284240","139.8","36.3147","2008-08-14"
"1","1","A01N  35/06","Japan","Yamaguchi","Kudamatsu","0101000020E6100000A4703D0AD77B604052B81E85EB014140","131.87","34.015","2008-03-27"
"1","1","A01N  35/06","South Korea","Seoul","Seoul","0101000020E61000001283C0CAA1BD5F4064CC5D4BC8C74240","126.963","37.5608","2008-12-31"
"1","1","A01N  35/06","Spain","Islas Canarias","San Cristóbal de La Laguna","0101000020E610000055302AA9135030C095D40968227C3C40","-16.3128","28.4849","2008-08-04"
"5","5","A01N  35/06","Spain","Islas Canarias","San Cristóbal de La Laguna","0101000020E6100000FD87F4DBD75130C009F9A067B37A3C40","-16.3197","28.4793","2008-08-04"
"1","1","A01N  35/06","United States","Florida","Broward","0101000020E6100000ADFA5C6DC50654C0B37BF2B0501B3A40","-80.1058","26.1067","2008-05-29"
"1","1","A01N  35/06","United States","Florida","Palm Beach","0101000020E610000038F8C264AA0854C038F8C264AAA03A40","-80.1354","26.6276","2008-12-30"
"1","1","A01N  35/06","United States","Maryland","Montgomery","0101000020E6100000857CD0B3594D53C0C364AA6054824340","-77.2086","39.0182","2008-04-21"
"1","1","A01N  35/06","United States","Maryland","Montgomery","0101000020E61000003D9B559FAB4153C0D712F241CF7E4340","-77.0261","38.9907","2008-04-21"
"1","1","A01N  35/06","United States","Maryland","Prince George's","0101000020E6100000AE47E17A143A53C04DF38E5374844340","-76.9075","39.0348","2008-04-21"
"1","1","A01N  35/06","United States","New Jersey","Mercer","0101000020E6100000F085C954C1B052C0992A1895D4314440","-74.7618","40.3893","2008-05-29"
"1","1","A01N  35/06","United States","New Jersey","Morris","0101000020E6100000F0A7C64B37A552C031992A18956C4440","-74.5815","40.8483","2008-05-29"
"1","1","A01N  35/06","United States","Pennsylvania","Chester","0101000020E6100000986E1283C0E652C034A2B437F8FA4340","-75.6055","39.9607","2008-05-29"
"2","2","A01N  35/06","United States","Washington","Spokane","0101000020E61000009EEFA7C64B4F5DC067D5E76A2BD64740","-117.239","47.6732","2008-12-30"
"2","2","A01N  35/10","China","Hebei","Shijiazhuang","0101000020E6100000295C8FC2F5A05C40956588635D044340","114.515","38.0341","2008-09-05"
"1","1","A01N  35/10","China","Hebei","Shijiazhuang","0101000020E6100000295C8FC2F5A05C40956588635D044340","114.515","38.0341","2008-12-16"
"1","1","A01N  35/10","China","Hebei","Shijiazhuang","0101000020E6100000295C8FC2F5A05C4068226C787A054340","114.515","38.0428","2008-09-05"
"1","1","A01N  35/10","France","Grand Est","Taissy","0101000020E6100000F2B5679604681040DE718A8EE49A4840","4.10158","49.2101","2008-10-28"
"1","1","A01N  35/10","France","Île-de-France","Saint-Fargeau-Ponthierry","0101000020E6100000B1169F02603C044087A757CA32444840","2.52948","48.5328","2008-10-28"
"1","1","A01N  35/10","France","Occitanie","Portet-sur-Garonne","0101000020E610000053B3075A81A1F63F31992A1895C44540","1.41443","43.5358","2008-10-28"
"2","2","A01N  35/10","Germany","Hessen","Eppstein","0101000020E610000082E2C798BBC62040ED0DBE3099124940","8.38815","50.1453","2008-08-01"
"1","1","A01N  35/10","Germany","Hessen","Hochheim am Main","0101000020E61000004A41B79734B620408BFD65F7E4014940","8.35587","50.0148","2008-08-01"
"1","1","A01N  35/10","Germany","Nordrhein-Westfalen","Düsseldorf","0101000020E6100000454772F90F091B40AED85F764F9E4940","6.75885","51.2368","2008-10-28"
"1","1","A01N  35/10","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-09-25"
"2","2","A01N  35/10","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-12-25"
"1","1","A01N  37/00","Australia","New South Wales","Port Macquarie-Hastings","0101000020E6100000CDCCCCCCCC1C6340575BB1BFEC6E3FC0","152.9","-31.4333","2008-07-03"
"1","1","A01N  37/00","Australia","Tasmania","Kentish","0101000020E6100000508D976E123F62401904560E2DBA44C0","145.971","-41.4545","2008-11-07"
"1","1","A01N  37/00","Australia","Victoria","Melbourne","0101000020E6100000894160E5D01E62404703780B24E842C0","144.963","-37.8136","2008-03-20"
"1","1","A01N  37/00","Canada","Alberta","Calgary","0101000020E6100000068195438B845CC0F54A598638864940","-114.071","51.0486","2008-04-11"
"1","1","A01N  37/00","Canada","Alberta","Whitecourt","0101000020E6100000A4703D0AD7EB5CC0A779C7293A124B40","-115.685","54.1424","2008-04-11"
"1","1","A01N  37/00","China","Beijing","Beijing","0101000020E61000002DB29DEFA71E5D403255302AA9FB4340","116.479","39.9661","2008-01-24"
"1","1","A01N  37/00","China","Hebei","Shijiazhuang","0101000020E6100000D122DBF97EA25C40575BB1BFEC064340","114.539","38.0541","2008-01-09"
"2","2","A01N  37/00","China","Henan","Zhengzhou","0101000020E6100000068195438B6C5C40A3923A014D644140","113.696","34.7836","2008-07-28"
"1","1","A01N  37/00","China","Shanxi","Taiyuan","0101000020E61000000E2DB29DEF275C40575BB1BFECE64240","112.624","37.8041","2008-07-04"
"1","1","A01N  37/00","China","Sichuan","Chengdu","0101000020E6100000B4C876BE9F025A40AA60545227A03E40","104.041","30.6256","2008-08-07"
"1","1","A01N  37/00","China","Tianjin","Tianjin","0101000020E61000000E2DB29DEF475D4017D9CEF7538B4340","117.124","39.0885","2008-01-11"
"1","1","A01N  37/00","China","Tianjin","Tianjin","0101000020E61000009A99999999495D40DE02098A1F8B4340","117.15","39.0869","2008-01-11"
"1","1","A01N  37/00","China","Zhejiang","Hangzhou","0101000020E61000009EEFA7C64B075E40D0D556EC2F4B3E40","120.114","30.2937","2008-04-18"
"1","1","A01N  37/00","Japan","Chiba","Chiba","0101000020E610000008AC1C5A648361402F6EA301BCCD4140","140.106","35.6073","2008-12-24"
"2","2","A01N  37/00","Japan","Hyōgo","Kobe","0101000020E610000060E5D022DBE56040C6DCB5847C584140","135.183","34.6913","2008-12-24"
"1","1","A01N  37/00","Japan","Ibaraki","Mito","0101000020E6100000FCA9F1D24D8E6140EBE2361AC02B4240","140.447","36.3418","2008-04-16"
"1","1","A01N  37/00","Japan","Saitama","Kawagoe","0101000020E6100000AC1C5A643B6F6140A857CA32C4F14140","139.476","35.8888","2008-09-24"
"1","1","A01N  37/00","Japan","Toyama","Toyama","0101000020E6100000022B8716D92661400C022B8716594240","137.214","36.696","2008-12-24"
"1","1","A01N  37/00","Japan","Yamaguchi","Yamaguchi","0101000020E6100000BA490C022B6F6040022B8716D9164140","131.474","34.1785","2008-12-24"
"1","1","A01N  37/00","Netherlands","Gelderland","Wageningen","0101000020E61000007E5704FF5BA9164040A4DFBE0EFC4940","5.66539","51.9692","2008-09-17"
"1","1","A01N  37/00","Netherlands","Groningen","Groningen","0101000020E61000006ABC749318441A40075F984C159C4A40","6.5665","53.2194","2008-09-17"
"1","1","A01N  37/00","Netherlands","Zuid-Holland","Gorinchem","0101000020E61000009ED2C1FA3FE71340091B9E5E29EB4940","4.97583","51.8372","2008-09-17"
"1","1","A01N  37/00","United Kingdom","England","Sheffield","0101000020E610000084D382177D85F7BFB84082E2C7B04A40","-1.47009","53.3811","2008-03-20"
"1","1","A01N  37/00","United States","California","Fresno","0101000020E6100000B6F3FDD478F15DC08F537424975F4240","-119.773","36.7468","2008-11-07"
"1","1","A01N  37/00","United States","California","Placer","0101000020E6100000DF4F8D976E525EC02AA913D044604340","-121.288","38.7521","2008-07-18"
"1","1","A01N  37/00","United States","Florida","Miami-Dade","0101000020E6100000B81E85EB510854C07CF2B0506BCA3940","-80.13","25.7907","2008-02-22"
"1","1","A01N  37/00","United States","Florida","Polk","0101000020E61000004A7B832F4C6E54C0643BDF4F8D173C40","-81.7234","28.092","2008-07-11"
"1","1","A01N  37/00","United States","Florida","Saint Lucie","0101000020E6100000575BB1BFEC1654C0D9CEF753E3453B40","-80.3582","27.273","2008-07-11"
"1","1","A01N  37/00","United States","Georgia","Cobb","0101000020E61000008104C58F312355C0B515FBCBEEF94040","-84.5499","33.9526","2008-12-15"
"1","1","A01N  37/00","United States","Georgia","Fulton","0101000020E610000046B6F3FDD41855C01D5A643BDFDF4040","-84.388","33.749","2008-12-15"
"2","2","A01N  37/00","United States","Illinois","Cook","0101000020E6100000ED0DBE3099EA55C0C8073D9B55C74440","-87.6656","41.5573","2008-05-15"
"2","2","A01N  37/00","United States","Illinois","Lake","0101000020E6100000910F7A36AB0256C06ABC7493182C4540","-88.0417","42.3445","2008-11-07"
"1","1","A01N  37/00","United States","Illinois","Lake","0101000020E610000036CD3B4ED1F955C085EB51B81E254540","-87.9034","42.29","2008-11-07"
"1","1","A01N  37/00","United States","Illinois","Lake","0101000020E6100000355EBA490CF655C03D2CD49AE6154540","-87.8445","42.1711","2008-11-07"
"1","1","A01N  37/00","United States","Iowa","Story","0101000020E6100000EA95B20C716857C0C05B2041F1034540","-93.6319","42.0308","2008-08-14"
"1","1","A01N  37/00","United States","Maryland","Montgomery","0101000020E610000099BB96900F4653C0832F4CA60A7E4340","-77.0947","38.9847","2008-10-01"
"1","1","A01N  37/00","United States","Maryland","Montgomery","0101000020E61000003D9B559FAB4153C0D712F241CF7E4340","-77.0261","38.9907","2008-12-03"
"1","1","A01N  37/00","United States","Massachusetts","Middlesex","0101000020E610000054E3A59BC4C851C08BFD65F7E4394540","-71.137","42.4523","2008-12-03"
"1","1","A01N  37/00","United States","Massachusetts","Plymouth","0101000020E6100000BB270F0BB5AA51C0423EE8D9ACFA4440","-70.6673","41.9584","2008-07-18"
"3","3","A01N  37/00","United States","Minnesota","Ramsey","0101000020E6100000F6285C8FC24557C0FC1873D7127A4640","-93.09","44.9537","2008-11-21"
"2","2","A01N  37/00","United States","New Mexico","Chaves","0101000020E6100000B6F3FDD478215AC00A68226C78B24040","-104.523","33.3943","2008-12-15"
"1","1","A01N  37/00","United States","New York","Broome","0101000020E6100000986E1283C0FA52C0BF0E9C33A20C4540","-75.918","42.0987","2008-05-14"
"1","1","A01N  37/00","United States","New York","New York","0101000020E6100000AAF1D24D628052C05E4BC8073D5B4440","-74.006","40.7128","2008-05-27"
"1","1","A01N  37/00","United States","New York","Queens","0101000020E61000000C93A982517552C00AD7A3703D624440","-73.8331","40.7675","2008-05-27"
"1","1","A01N  37/00","United States","New York","Suffolk","0101000020E6100000DB8AFD65F74C52C05227A089B0694440","-73.2026","40.8257","2008-05-27"
"1","1","A01N  37/00","United States","Ohio","Greene","0101000020E6100000A01A2FDD240655C020D26F5F07D64340","-84.096","39.6721","2008-07-11"
"1","1","A01N  37/00","United States","Ohio","Hamilton","0101000020E610000054E3A59BC42055C0DA1B7C61328D4340","-84.512","39.1031","2008-07-03"
"1","1","A01N  37/00","United States","Ohio","Wood","0101000020E61000004703780B24E854C09EEFA7C64BC74440","-83.6272","41.557","2008-04-23"
"1","1","A01N  37/00","United States","Pennsylvania","Delaware","0101000020E610000079E9263108D852C0AF25E4839E054440","-75.3755","40.0439","2008-08-14"
"1","1","A01N  37/00","United States","Texas","Bexar","0101000020E61000008F537424979F58C0CD3B4ED1916C3D40","-98.4936","29.4241","2008-10-01"
"1","1","A01N  37/00","United States","Texas","Lubbock","0101000020E61000001F85EB51B87659C0E02D90A0F8C94040","-101.855","33.5779","2008-11-07"
"1","1","A01N  37/00","United States","Virginia","Montgomery","0101000020E61000001FF46C567D1A54C0AF946588639D4240","-80.4139","37.2296","2008-06-03"
"1","1","A01N  37/00","United States","Washington","Chelan","0101000020E6100000A4703D0AD7135EC091ED7C3F35B64740","-120.31","47.4235","2008-03-06"
"1","1","A01N  37/00","United States","Washington","King","0101000020E6100000448B6CE7FB895EC0A245B6F3FDC44740","-122.156","47.539","2008-03-06"
"1","1","A01N  37/00","United States","Washington","Pierce","0101000020E6100000B81E85EB51885EC0D49AE61DA7884740","-122.13","47.0676","2008-07-11"
"3","3","A01N  37/00","United States","Washington","Whitman","0101000020E6100000CFF753E3A54B5DC0764F1E166A5D4740","-117.182","46.7298","2008-06-03"
"1","1","A01N  37/00","United States","Washington","Yakima","0101000020E6100000AAF1D24D62205EC0F775E09C114D4740","-120.506","46.6021","2008-03-06"
"1","1","A01N  37/00","United States","West Virginia","Cabell","0101000020E6100000780B24287E9C54C03D9B559FAB354340","-82.4452","38.4193","2008-05-27"
"1","1","A01N  37/00","United States","West Virginia","Jefferson","0101000020E61000005DDC4603787353C03B014D840DB74340","-77.8042","39.4301","2008-12-03"
"1","1","A01N  37/00","United States","Wisconsin","Ozaukee","0101000020E610000069006F8104FD55C0FE43FAEDEBA84540","-87.9534","43.3197","2008-10-03"
"1","1","A01N  37/00","United States","Wisconsin","Winnebago","0101000020E61000009CA223B9FC2756C0F1F44A5986184640","-88.6248","44.1916","2008-12-15"
"1","1","A01N  37/02","China","Chongqing","Chongqing","0101000020E61000006DE7FBA9F1A25A40917EFB3A708E3D40","106.546","29.5564","2008-06-23"
"1","1","A01N  37/02","China","Fujian","Zhangzhou","0101000020E6100000B4C876BE9F6A5D408D28ED0DBE803840","117.666","24.5029","2008-08-11"
"1","1","A01N  37/02","China","Guangdong","Guangzhou","0101000020E6100000986E1283C0525C40F2B0506B9A173740","113.293","23.0922","2008-09-02"
"1","1","A01N  37/02","China","Guangdong","Guangzhou","0101000020E6100000C3F5285C8F525C408D976E1283203740","113.29","23.127","2008-08-27"
"1","1","A01N  37/02","China","Heilongjiang","Harbin","0101000020E610000060E5D022DBA15F40BC74931804E64640","126.529","45.797","2008-05-29"
"1","1","A01N  37/02","China","Hubei","Wuhan","0101000020E6100000D578E92631905C40A3923A014D943E40","114.253","30.5793","2008-03-17"
"1","1","A01N  37/02","China","Jiangsu","Nanjing","0101000020E610000008AC1C5A64B35D405A643BDF4F054040","118.803","32.0415","2008-01-03"
"1","1","A01N  37/02","China","Jiangsu","Suzhou","0101000020E6100000931804560E255E40B459F5B9DA4A3F40","120.579","31.2924","2008-10-14"
"1","1","A01N  37/02","China","Jilin","Changchun","0101000020E6100000736891ED7C575F402041F163CCED4540","125.367","43.8578","2008-04-23"
"1","1","A01N  37/02","China","Liaoning","Shenyang","0101000020E61000002506819543DB5E4083C0CAA145E64440","123.426","41.799","2008-06-20"
"1","1","A01N  37/02","China","Shandong","Jinan","0101000020E6100000E3A59BC420405D4082E2C798BB4E4240","117.002","36.6151","2008-11-04"
"1","1","A01N  37/02","China","Shandong","Weihai","0101000020E6100000DF4F8D976E825E40C286A757CAC24240","122.038","37.5218","2008-10-17"
"1","1","A01N  37/02","China","Shanghai","Shanghai","0101000020E6100000DBF97E6ABC545E409B559FABAD383F40","121.324","31.2214","2008-12-09"
"1","1","A01N  37/02","China","Shanghai","Shanghai","0101000020E61000005839B4C8765E5E404DF38E5374443F40","121.476","31.2674","2008-03-03"
"1","1","A01N  37/02","China","Sichuan","Chengdu","0101000020E6100000B4C876BE9F025A40AA60545227A03E40","104.041","30.6256","2008-12-26"
"1","1","A01N  37/02","China","Sichuan","Panzhihua","0101000020E61000001283C0CAA16D5940DE9387855A933A40","101.713","26.5756","2008-08-19"
"1","1","A01N  37/02","China","Zhejiang","Hangzhou","0101000020E6100000A8C64B3789095E40DC68006F81443E40","120.149","30.2676","2008-01-08"
"2","2","A01N  37/02","China","Zhejiang","Hangzhou","0101000020E6100000A8C64B3789095E40DC68006F81443E40","120.149","30.2676","2008-04-30"
"1","1","A01N  37/02","China","Zhejiang","Hangzhou","0101000020E6100000A8C64B3789095E40DC68006F81443E40","120.149","30.2676","2008-11-20"
"1","1","A01N  37/02","France","Grand Est","Châlons-sur-Vesle","0101000020E6100000F5D6C05609560F40E8D9ACFA5CA54840","3.91701","49.2919","2008-06-26"
"1","1","A01N  37/02","France","Grand Est","Cormontreuil","0101000020E61000000D8E9257E738104031992A18959C4840","4.05557","49.2233","2008-08-15"
"1","1","A01N  37/02","France","Île-de-France","La Norville","0101000020E6100000FF092E56D4200240B4C876BE9F4A4840","2.26603","48.583","2008-08-15"
"1","1","A01N  37/02","France","Provence-Alpes-Côte d'Azur","Valbonne","0101000020E610000058AD4CF8A51E1C40ED9E3C2CD4D24540","7.02993","43.6471","2008-07-17"
"1","1","A01N  37/02","Germany","Baden-Württemberg","Baden-Baden","0101000020E6100000111E6D1CB17620408D28ED0DBE604840","8.23182","48.7558","2008-10-16"
"1","1","A01N  37/02","Germany","Bayern","Aschau a. Inn","0101000020E61000004E62105839B428401A51DA1B7C194840","12.352","48.1991","2008-07-10"
"1","1","A01N  37/02","Germany","Bayern","Nürnberg","0101000020E610000005C58F31772D26404FAF946588BB4840","11.0888","49.4651","2008-05-16"
"1","1","A01N  37/02","Germany","Hamburg","Hamburg","0101000020E6100000273108AC1C3A2440B37BF2B050DB4A40","10.1135","53.7134","2008-05-09"
"1","1","A01N  37/02","Germany","Nordrhein-Westfalen","Düsseldorf","0101000020E61000006B0E10CCD1231B404A0C022B879E4940","6.78498","51.2385","2008-07-10"
"1","1","A01N  37/02","Germany","Nordrhein-Westfalen","Köln","0101000020E610000028D53E1D8F791B40931804560E7D4940","6.86871","50.977","2008-08-06"
"1","1","A01N  37/02","Germany","Nordrhein-Westfalen","Kürten","0101000020E6100000B64AB0389CD91C407DAEB6627F814940","7.21251","51.0117","2008-08-06"
"1","1","A01N  37/02","Israel","Haifa","Haifa","0101000020E6100000B37BF2B0508B414098DD9387856A4040","35.0884","32.8322","2008-11-27"
"1","1","A01N  37/02","Japan","Aichi","Nagoya","0101000020E61000007F6ABC74931C61403D2CD49AE6954140","136.893","35.1711","2008-09-12"
"1","1","A01N  37/02","Japan","Akita","Akita","0101000020E6100000C74B378941846140BE30992A18DD4340","140.133","39.7273","2008-10-25"
"1","1","A01N  37/02","Japan","Chiba","Chiba","0101000020E610000008AC1C5A648361402F6EA301BCCD4140","140.106","35.6073","2008-12-24"
"1","1","A01N  37/02","Japan","Fukushima","Kōriyama","0101000020E610000023DBF97E6A8C6140CD3B4ED191BC4240","140.388","37.4732","2008-03-05"
"1","1","A01N  37/02","Japan","Hyōgo","Akō","0101000020E61000001283C0CAA1CD60400DE02D90A0604140","134.426","34.7549","2008-03-03"
"1","1","A01N  37/02","Japan","Hyōgo","Akō","0101000020E61000001283C0CAA1CD60400DE02D90A0604140","134.426","34.7549","2008-09-01"
"2","2","A01N  37/02","Japan","Hyōgo","Kobe","0101000020E610000060E5D022DBE56040C6DCB5847C584140","135.183","34.6913","2008-12-24"
"1","1","A01N  37/02","Japan","Hyōgo","Miki","0101000020E610000014AE47E17AE060404F1E166A4D634140","135.015","34.7758","2008-03-03"
"1","1","A01N  37/02","Japan","Ibaraki","Tsukuba","0101000020E6100000EC51B81E85836140B30C71AC8B034240","140.11","36.0277","2008-08-08"
"1","1","A01N  37/02","Japan","Kanagawa","Minamiashigara","0101000020E6100000643BDF4F8D63614048E17A14AEA74140","139.111","35.31","2008-10-14"
"1","1","A01N  37/02","Japan","Kanagawa","Minamiashigara","0101000020E6100000643BDF4F8D63614048E17A14AEA74140","139.111","35.31","2008-10-30"
"1","1","A01N  37/02","Japan","Niigata","Jōetsu","0101000020E61000009CC420B0724861401D38674469974240","138.264","37.1829","2008-03-05"
"1","1","A01N  37/02","Japan","Niigata","Jōetsu","0101000020E61000009CC420B0724861401D38674469974240","138.264","37.1829","2008-07-10"
"1","1","A01N  37/02","Japan","Niigata","Jōetsu","0101000020E61000009CC420B0724861401D38674469974240","138.264","37.1829","2008-08-08"
"1","1","A01N  37/02","Japan","Okayama","Kurashiki","0101000020E6100000C520B07268B960405F984C158C4A4140","133.794","34.5824","2008-11-06"
"1","1","A01N  37/02","Japan","Okinawa","Okinawa","0101000020E6100000CFF753E3A5F35F4083C0CAA145563A40","127.807","26.337","2008-12-12"
"1","1","A01N  37/02","Japan","Osaka","Osaka","0101000020E61000002FDD240681ED6040C9E53FA4DF564140","135.422","34.6787","2008-03-25"
"1","1","A01N  37/02","Japan","Osaka","Toyonaka","0101000020E6100000C976BE9F1AEF60401EA7E8482E5F4140","135.472","34.7436","2008-12-12"
"1","1","A01N  37/02","Japan","Saitama","Saitama","0101000020E6100000A8C64B3789756140C1CAA145B6EB4140","139.673","35.8415","2008-03-03"
"1","1","A01N  37/02","Japan","Saitama","Shiraoka","0101000020E6100000E17A14AE47756140DFE00B93A9024240","139.665","36.0208","2008-10-08"
"1","1","A01N  37/02","Japan","Tochigi","Fujioka","0101000020E6100000931804560E756140CF66D5E76A234240","139.658","36.2767","2008-11-06"
"1","1","A01N  37/02","Japan","Tokyo","Kodaira","0101000020E6100000E5D022DBF96E61404A7B832F4CDE4140","139.468","35.7367","2008-12-19"
"1","1","A01N  37/02","Japan","Tokyo","Tokyo","0101000020E61000007D3F355EBA756140CC7F48BF7DD54140","139.679","35.6679","2008-03-06"
"1","1","A01N  37/02","Japan","Tokyo","Tokyo","0101000020E610000062105839B478614055302AA913D84140","139.772","35.6881","2008-03-03"
"1","1","A01N  37/02","Japan","Tokyo","Tokyo","0101000020E61000002B8716D9CE7B6140C1A8A44E40DB4140","139.869","35.7129","2008-07-09"
"1","1","A01N  37/02","Japan","Tokyo","Tokyo","0101000020E61000007F6ABC7493786140DE02098A1FDB4140","139.768","35.7119","2008-04-10"
"1","1","A01N  37/02","Japan","Tokyo","Tokyo","0101000020E6100000D7A3703D0A7761406D567DAEB6DA4140","139.72","35.7087","2008-06-24"
"1","1","A01N  37/02","Japan","Toyama","Toyama","0101000020E6100000022B8716D92661400C022B8716594240","137.214","36.696","2008-12-24"
"1","1","A01N  37/02","Japan","Yamaguchi","Yamaguchi","0101000020E6100000BA490C022B6F6040022B8716D9164140","131.474","34.1785","2008-12-24"
"1","1","A01N  37/02","Netherlands","Gelderland","Wageningen","0101000020E61000007E5704FF5BA9164040A4DFBE0EFC4940","5.66539","51.9692","2008-09-17"
"1","1","A01N  37/02","Netherlands","Groningen","Groningen","0101000020E61000006ABC749318441A40075F984C159C4A40","6.5665","53.2194","2008-09-17"
"1","1","A01N  37/02","Netherlands","Zuid-Holland","Gorinchem","0101000020E61000009ED2C1FA3FE71340091B9E5E29EB4940","4.97583","51.8372","2008-09-17"
"1","1","A01N  37/02","Switzerland","Sankt Gallen","Grabs","0101000020E61000009C50888043E82240022B8716D9964740","9.45364","47.1785","2008-07-17"
"2","2","A01N  37/02","United States","Alabama","Lee","0101000020E6100000ADFA5C6DC55E55C04BEA0434114E4040","-85.4808","32.6099","2008-10-17"
"1","1","A01N  37/02","United States","California","Contra Costa","0101000020E6100000068195438B6C5EC03A92CB7F48F74240","-121.696","37.9319","2008-02-01"
"1","1","A01N  37/02","United States","California","El Dorado","0101000020E61000004260E5D022335EC0AF946588635D4340","-120.799","38.7296","2008-10-01"
"3","3","A01N  37/02","United States","California","Los Angeles","0101000020E6100000E17A14AE47895DC0A52C431CEB124140","-118.145","34.1478","2008-07-29"
"1","1","A01N  37/02","United States","California","Santa Clara","0101000020E61000007B14AE47E18A5EC01F85EB51B8B64240","-122.17","37.4275","2008-07-29"
"1","1","A01N  37/02","United States","Florida","Polk","0101000020E61000004A7B832F4C6E54C0643BDF4F8D173C40","-81.7234","28.092","2008-07-11"
"1","1","A01N  37/02","United States","Florida","Saint Lucie","0101000020E6100000575BB1BFEC1654C0D9CEF753E3453B40","-80.3582","27.273","2008-07-11"
"1","1","A01N  37/02","United States","Illinois","Cook","0101000020E61000007CF2B0506BF255C062A1D634EF084540","-87.7878","42.0698","2008-05-16"
"1","1","A01N  37/02","United States","Illinois","Cook","0101000020E6100000499D8026C2FE55C0B37BF2B0500B4540","-87.9806","42.0884","2008-05-16"
"2","2","A01N  37/02","United States","Illinois","Cook","0101000020E610000055C1A8A44EE855C00E4FAF9465F04440","-87.6298","41.8781","2008-08-14"
"1","1","A01N  37/02","United States","Illinois","Lake","0101000020E61000007D3F355EBAF955C0BADA8AFD652F4540","-87.902","42.3703","2008-05-16"
"1","1","A01N  37/02","United States","Illinois","Lake","0101000020E6100000E63FA4DFBE0A56C0E09C11A5BD294540","-88.1679","42.3261","2008-05-16"
"1","1","A01N  37/02","United States","Illinois","Lake","0101000020E6100000DBF97E6ABC0456C04C37894160354540","-88.074","42.417","2008-05-16"
"1","1","A01N  37/02","United States","Illinois","Lake","0101000020E6100000C74B3789410056C0EFC9C342AD214540","-88.004","42.2631","2008-05-16"
"1","1","A01N  37/02","United States","Illinois","Lake","0101000020E610000036CD3B4ED1F955C085EB51B81E254540","-87.9034","42.29","2008-05-16"
"1","1","A01N  37/02","United States","Louisiana","Acadia","0101000020E610000039454772F91757C0D712F241CF363E40","-92.3746","30.2141","2008-04-30"
"1","1","A01N  37/02","United States","Maryland","Anne Arundel","0101000020E6100000DE718A8EE42253C0B7D100DE02894340","-76.5452","39.0704","2008-08-01"
"1","1","A01N  37/02","United States","Maryland","Anne Arundel","0101000020E6100000C1CAA145B61F53C096B20C71AC934340","-76.4955","39.1537","2008-08-01"
"1","1","A01N  37/02","United States","New Hampshire","Hillsborough","0101000020E61000007D3F355EBAE551C0D7A3703D0A5F4540","-71.5895","42.7425","2008-06-06"
"1","1","A01N  37/02","United States","New York","New York","0101000020E6100000AAF1D24D628052C05E4BC8073D5B4440","-74.006","40.7128","2008-06-06"
"1","1","A01N  37/02","United States","Pennsylvania","Bucks","0101000020E6100000FE65F7E461CD52C04D158C4AEA244440","-75.2091","40.2884","2008-11-05"
"1","1","A01N  37/02","United States","Pennsylvania","Bucks","0101000020E6100000F90FE9B7AFBB52C0789CA223B90C4440","-74.9326","40.0994","2008-07-09"
"1","1","A01N  37/02","United States","Pennsylvania","Bucks","0101000020E61000008716D9CEF7BB52C05BD3BCE3140D4440","-74.937","40.1022","2008-07-17"
"1","1","A01N  37/02","United States","Pennsylvania","Montgomery","0101000020E6100000B7627FD93DDD52C0F775E09C11254440","-75.4569","40.2896","2008-07-17"
"1","1","A01N  37/02","United States","South Carolina","Berkeley","0101000020E6100000EE7C3F355EFA53C02EFF21FDF66D4040","-79.912","32.8591","2008-08-01"
"1","1","A01N  37/02","United States","South Carolina","Newberry","0101000020E61000004182E2C7986754C0A5BDC11726234140","-81.6187","34.2746","2008-08-01"
"1","1","A01N  37/02","United States","Tennessee","Anderson","0101000020E61000001AC05B20411155C06FF085C954014240","-84.2696","36.0104","2008-08-14"
